rank,feature,type,importance,owner,owner_value,ratio,chatgpt-4o-latest-20250326_mean,deepseek-r1-0528_mean,claude-3-5-haiku-20241022_mean
757,der,CHAR,0.00031567033,chatgpt-4o-latest-20250326,0.011750438960961646,1.0121185120930019,0.011750438960961646,0.011520328697143584,0.011699163527462456
758,rm,CHAR,0.0003152368,claude-3-5-haiku-20241022,0.01635898877427528,1.199216268225003,0.012808388406691728,0.014474411548129975,0.01635898877427528
759,ol,CHAR,0.00031513753,deepseek-r1-0528,0.025440702187523336,1.0861499524156526,0.02202403663126431,0.025440702187523336,0.02482161691950356
760,dt jj nnp,POS,0.00031399765,chatgpt-4o-latest-20250326,0.015813132047854336,1.3596801956888502,0.015813132047854336,0.013184210979359285,0.01007586458545834
761,ons,CHAR,0.00031365425,claude-3-5-haiku-20241022,0.024580660911321463,1.3791443013046256,0.016051663413019886,0.019594586059307206,0.024580660911321463
762,nnp nnp nnp dt,POS,0.00030915064,chatgpt-4o-latest-20250326,0.012023991691478022,1.6479683379776457,0.012023991691478022,0.0078057230130293065,0.0067867802704180274
763,ion,CHAR,0.00030376675,claude-3-5-haiku-20241022,0.05415873893673235,1.2473468975903939,0.03998547015119955,0.046852824859363096,0.05415873893673235
764,lu,CHAR,0.00030270728,deepseek-r1-0528,0.013547515467881252,1.1410105611224286,0.011971200009415891,0.013547515467881252,0.011775320714378926
765,ith ,CHAR,0.00029747508,chatgpt-4o-latest-20250326,0.013609842185975822,1.0866726098882422,0.013609842185975822,0.011962693501085886,0.01308595880160814
766,nns in jj nns,POS,0.00029675534,claude-3-5-haiku-20241022,0.016086109333180266,1.5854226471539834,0.009033768475002632,0.011258750194459658,0.016086109333180266
767,wa,CHAR,0.00029670016,chatgpt-4o-latest-20250326,0.01753935395764056,1.117444795858229,0.01753935395764056,0.01736005692950798,0.014031836473458462
768,cal,CHAR,0.00029238217,claude-3-5-haiku-20241022,0.019694331888928374,1.417853026957997,0.012666197888735263,0.015114300533139327,0.019694331888928374
769,nn cc nn in,POS,0.00029234975,claude-3-5-haiku-20241022,0.014842287633604926,1.3143582791694433,0.012146287982222372,0.010438554931361164,0.014842287633604926
770,nnp nn jj nn,POS,0.00029143423,deepseek-r1-0528,0.012279189145885197,2.0518954471733606,0.006855174261258185,0.012279189145885197,0.005113456170473314
771,nn nnp nnp nnp nnp,POS,0.00028613358,deepseek-r1-0528,0.031082105826300173,2.064398826770714,0.023662797804531423,0.031082105826300173,0.006449703155296302
772,ig,CHAR,0.00028427364,deepseek-r1-0528,0.025199489069979944,1.0909363239556784,0.021871883752583643,0.025199489069979944,0.024326026275029895
773,jj in dt,POS,0.00027463198,claude-3-5-haiku-20241022,0.013190970530963287,1.0867107894585577,0.012436734897190903,0.011840139242497265,0.013190970530963287
774,prp vbp dt,POS,0.00027424257,chatgpt-4o-latest-20250326,0.014032009728954702,1.057556933343699,0.014032009728954702,0.012565995790695684,0.013970655403277231
775,in nnp nn,POS,0.00026231937,deepseek-r1-0528,0.018404320344797283,1.8993311964684056,0.009308260178490601,0.018404320344797283,0.010071530327786621
776,nnp nnp nnp jj,POS,0.00026212726,deepseek-r1-0528,0.02765896184836534,2.5928625980258437,0.013362123340343705,0.02765896184836534,0.007972568185095667
777,nn in dt jj nn,POS,0.0002615447,claude-3-5-haiku-20241022,0.018181572995186527,1.1541445973820998,0.014361580771037823,0.017144996544191243,0.018181572995186527
778,ent,CHAR,0.0002604126,claude-3-5-haiku-20241022,0.04178959424535174,1.3112910102643918,0.028466240671283238,0.035271852426641416,0.04178959424535174
779,res,CHAR,0.00025686852,deepseek-r1-0528,0.019040696628845773,1.1323582217949912,0.015113509997853132,0.019040696628845773,0.01851665448960535
780,nn vbz in,POS,0.00025554578,claude-3-5-haiku-20241022,0.014334256490900888,1.3136056549858943,0.010238043031287418,0.011586248660049446,0.014334256490900888
781,e f,CHAR,0.00025361773,deepseek-r1-0528,0.011197745562825276,1.0800437123797482,0.01047448659447819,0.011197745562825276,0.010261239995980585
782,n t,CHAR,0.0002534375,chatgpt-4o-latest-20250326,0.01468906771024104,1.1179839766733863,0.01468906771024104,0.012853596278774965,0.013424182324007961
783,nnp nn vbz,POS,0.00025101396,deepseek-r1-0528,0.03172691204353281,2.9048533947314703,0.012856145618707102,0.03172691204353281,0.008987925480423669
784,nn in nns,POS,0.00024108122,claude-3-5-haiku-20241022,0.02085679248465069,1.1299521568795987,0.01805749699753999,0.018858742964773863,0.02085679248465069
785,ere,CHAR,0.00023777252,claude-3-5-haiku-20241022,0.016077018336513725,1.1309944233555034,0.014123822047004651,0.01430605878090508,0.016077018336513725
786,nnp nnp nnp nns,POS,0.00023673224,chatgpt-4o-latest-20250326,0.009314166106521733,1.3502534143292073,0.009314166106521733,0.008299362297641447,0.005496812565058559
787,nn cc jj,POS,0.0002334047,deepseek-r1-0528,0.0432114755251787,1.4744075462827364,0.026276874258095995,0.0432114755251787,0.03233850062128942
788,his,CHAR,0.00022791652,deepseek-r1-0528,0.012320224412968112,1.133106591278101,0.009825262870268057,0.012320224412968112,0.01192066025435408
789,vb jj nnp,POS,0.00022713843,deepseek-r1-0528,0.07132668668414407,2.7050362021739165,0.03801239471911883,0.07132668668414407,0.01472382125227705
790,jj nn nn nnp,POS,0.00022185114,chatgpt-4o-latest-20250326,0.013791174852847067,1.3266932004459628,0.013791174852847067,0.013251811981390606,0.007538488064183177
791,pt,CHAR,0.00021546299,claude-3-5-haiku-20241022,0.012699832140046411,1.1116560297550098,0.010870283023466964,0.01197820931610185,0.012699832140046411
792,nnp nn jj nnp,POS,0.00021260904,deepseek-r1-0528,0.016881715899505576,1.79990483441088,0.014608065942479442,0.016881715899505576,0.004150387923256261
793,vbp jj nns,POS,0.00020884954,claude-3-5-haiku-20241022,0.012234706053824157,1.32751801234557,0.008855619001345459,0.009576833048336116,0.012234706053824157
794,jj nn jj nn,POS,0.00020857452,deepseek-r1-0528,0.019951892520996623,1.609973899061655,0.011594128171711586,0.019951892520996623,0.013191233296105047
795,in dt jj nn nn,POS,0.00020595055,claude-3-5-haiku-20241022,0.011147821249321009,1.089436199330366,0.009843558433809508,0.010621745098739048,0.011147821249321009
796,nnp in jj,POS,0.00019951089,deepseek-r1-0528,0.010714083836622987,1.4010082871730423,0.009434296714257488,0.010714083836622987,0.005860521931307973
797,sa,CHAR,0.00019558282,deepseek-r1-0528,0.014107924603232028,1.1751530051519519,0.01278927658129116,0.014107924603232028,0.011221085544120445
798, r,CHAR,0.00018927398,claude-3-5-haiku-20241022,0.0456222492875495,1.1092724129731386,0.03955036307592006,0.04270580547923225,0.0456222492875495
799,era,CHAR,0.000178836,claude-3-5-haiku-20241022,0.013031895777476425,1.2298854990111052,0.009664875131070314,0.011527172076502714,0.013031895777476425
800,ove,CHAR,0.00016965096,deepseek-r1-0528,0.011276975194272723,1.1335605339323878,0.010403917532389707,0.011276975194272723,0.009492638243334484
801,nns cc nn,POS,0.0001666229,claude-3-5-haiku-20241022,0.016933729262458713,1.2697965989624387,0.012904819254798977,0.013766742594233229,0.016933729262458713
802,vbg nn nn,POS,0.0001604098,claude-3-5-haiku-20241022,0.013545059205440578,1.5014671445351682,0.008280477838875618,0.009761953864994836,0.013545059205440578
803,ent ,CHAR,0.0001525464,claude-3-5-haiku-20241022,0.018295453002208348,1.4846931814649744,0.011201161963461227,0.013444270817681991,0.018295453002208348
804, y,CHAR,0.00015048137,chatgpt-4o-latest-20250326,0.03463951996759328,1.235230470782742,0.03463951996759328,0.023337509891189673,0.03274841218882973
805, in ,CHAR,0.00013812484,chatgpt-4o-latest-20250326,0.020021513831550212,1.2245881040645905,0.020021513831550212,0.015504928961210642,0.017194251710389588
806,nnp jj jj,POS,0.00013701506,deepseek-r1-0528,0.014344322561424589,2.0704897371450484,0.0063315474467174546,0.014344322561424589,0.007524423248605722
807,nn nnp nnp nn,POS,0.00013200138,deepseek-r1-0528,0.01774465334237259,1.6843956058354572,0.016143296865845598,0.01774465334237259,0.004926163634879557
808,ty ,CHAR,0.00012883096,deepseek-r1-0528,0.010465225299246539,1.0940464254554847,0.008741769513657648,0.010465225299246539,0.010389457563638543
809,nnp nnp nnp nnp in,POS,0.000117465235,chatgpt-4o-latest-20250326,0.012923961831702507,1.7915896950100332,0.012923961831702507,0.011075481598721392,0.0033518863055465903
810,cd nn nn,POS,0.0001093812,deepseek-r1-0528,0.011868973915391592,1.0687238365827088,0.011436688829810731,0.011868973915391592,0.010774800254858994
811,nn jj nnp nnp,POS,0.00010686531,deepseek-r1-0528,0.03883563429938218,2.2340459316424806,0.027144127855004852,0.03883563429938218,0.007622958845696991
812,vb dt nn in,POS,9.707631e-05,claude-3-5-haiku-20241022,0.017486514586267054,1.685739945408194,0.011179010911633895,0.009567385510778435,0.017486514586267054
813,in jj jj,POS,8.258572e-05,claude-3-5-haiku-20241022,0.023321932464254246,1.6457275515273395,0.01254105919182649,0.01580133860373817,0.023321932464254246
814,nnp cc nnp nnp nnp,POS,7.0734925e-05,chatgpt-4o-latest-20250326,0.015444860593397084,1.99882160862078,0.015444860593397084,0.009791497356331906,0.005662468647221851
815,nns in nnp nnp,POS,7.000733e-05,chatgpt-4o-latest-20250326,0.010009005221605692,1.138545926470584,0.010009005221605692,0.009150470419212802,0.008431613867247102
816,vb dt nn,POS,6.258163e-05,claude-3-5-haiku-20241022,0.036777004013527057,1.455607755167481,0.027451128627860123,0.023080347153258563,0.036777004013527057
817,nns nn jj,POS,4.9601982e-05,deepseek-r1-0528,0.014378870053408922,1.6231565101439231,0.012383175895023822,0.014378870053408922,0.005333994277474166
818,ue,CHAR,4.324524e-05,deepseek-r1-0528,0.013755044264867856,1.0683876432902126,0.012967060676028378,0.013755044264867856,0.012782103218282014
819,nns in nnp,POS,3.2375094e-05,claude-3-5-haiku-20241022,0.01931978249830317,1.1876003466491134,0.015242150245834231,0.017293681446729874,0.01931978249830317
820,nn in dt nn,POS,2.2576034e-05,claude-3-5-haiku-20241022,0.03399378070093655,1.102708525070109,0.031228170609758413,0.030426890411512402,0.03399378070093655
821,ter,CHAR,1.3027297e-05,deepseek-r1-0528,0.022198995348977315,1.094734860159099,0.019717443524202922,0.022198995348977315,0.02083848678708928
822,men,CHAR,1.1738782e-05,claude-3-5-haiku-20241022,0.02118951121580767,1.4433216204155455,0.013123276604044947,0.01623887098119945,0.02118951121580767
823,nnp nnp jj nnp,POS,0.0,deepseek-r1-0528,0.01856434995574545,3.0770624522076138,0.008588515534866517,0.01856434995574545,0.0034777653704343202
824,nnp nnp jj nnp nnp,POS,0.0,deepseek-r1-0528,0.016162601698748308,3.7877322477121775,0.006426217575887592,0.016162601698748308,0.0021079662796426694
825,nnp nnp jj nn,POS,0.0,deepseek-r1-0528,0.018575846397428174,1.8434253115800252,0.011969181860888028,0.018575846397428174,0.008184437904163979
826,| ,CHAR,0.0,chatgpt-4o-latest-20250326,0.02955302370921118,4.809184672030894,0.02955302370921118,0.009627181303571456,0.002663061523278064
827,nnp nnp nn jj nnp,POS,0.0,chatgpt-4o-latest-20250326,0.011998455626953078,1.633886110618374,0.011998455626953078,0.011585424660662423,0.003101591220036929
828,vbn in jj,POS,0.0,claude-3-5-haiku-20241022,0.016933882416473284,1.3554181060381223,0.01232015600525657,0.012666794281206553,0.016933882416473284
829,nnp nnp in dt,POS,0.0,chatgpt-4o-latest-20250326,0.01138266339466288,1.5209504485218521,0.01138266339466288,0.010037574850315745,0.004930254516808229
830,vbn in nnp,POS,0.0,deepseek-r1-0528,0.010194955535768836,1.0149641354794239,0.009992625892608582,0.010194955535768836,0.010096666289037212
831,vbp dt jj,POS,0.0,claude-3-5-haiku-20241022,0.01741026173140033,1.4903840639258576,0.011747508594538486,0.01161594805104524,0.01741026173140033
832,vbp jj nn,POS,0.0,chatgpt-4o-latest-20250326,0.01740909356982047,1.424606601240954,0.01740909356982047,0.013247114173292359,0.011193448652480963
833,nnp nnp jj,POS,0.0,deepseek-r1-0528,0.042931164238259586,2.0625769185430056,0.026142641074904733,0.042931164238259586,0.015486026299678275
834,vbp jj nnp,POS,0.0,chatgpt-4o-latest-20250326,0.013776572550024097,1.8635727129474693,0.013776572550024097,0.011395133446528299,0.003389985968785261
835,nnp nnp dt,POS,0.0,chatgpt-4o-latest-20250326,0.017602456798186745,1.2811571508440935,0.017602456798186745,0.015350099260267907,0.012128897811386144
836,vbz jj nn,POS,0.0,deepseek-r1-0528,0.014391881304917422,1.1260701544516927,0.012658088375166547,0.014391881304917422,0.01290316328934477
837,nnp nnp cd nnp,POS,0.0,chatgpt-4o-latest-20250326,0.011573957348649872,1.408146422063404,0.011573957348649872,0.00922767409394525,0.007210896735486201
838,vbz jj nnp,POS,0.0,chatgpt-4o-latest-20250326,0.011377917802004948,1.7020363410309565,0.011377917802004948,0.011110958584448246,0.0022588121163502127
839,nnp nnp cc nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.01706957630699012,1.6956694148464457,0.01706957630699012,0.014074691011881165,0.00605845069314379
840,nnp nn nns,POS,0.0,deepseek-r1-0528,0.018885509867508615,1.2798906235208456,0.013228838233389346,0.018885509867508615,0.01628229267177589
841,nnp nn nnp nnp nnp,POS,0.0,deepseek-r1-0528,0.01980336740882925,2.840514313845085,0.010545449163227461,0.01980336740882925,0.0033980591037823015
842,nnp nn nnp nn,POS,0.0,chatgpt-4o-latest-20250326,0.010835547715967042,1.620485786868673,0.010835547715967042,0.00934601275094763,0.0040271964481345636
843,nnp nn nn nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.009802896891121727,1.7126395136691663,0.009802896891121727,0.009666187622749718,0.0017815184623679356
844,vbz nnp nnp,POS,0.0,deepseek-r1-0528,0.009622401774238952,1.4846083798000993,0.008951753824862475,0.009622401774238952,0.004011128380523698
845,vbg nn in,POS,0.0,claude-3-5-haiku-20241022,0.0129008584646484,1.5180471624492602,0.007643952328051435,0.009352698084092273,0.0129008584646484
846,nnp nn nn in,POS,0.0,deepseek-r1-0528,0.011185377780822275,1.7428841879255423,0.007510721731982283,0.011185377780822275,0.0053247585119868875
847,vbg jj nn,POS,0.0,claude-3-5-haiku-20241022,0.021624432759193596,1.6265810092875088,0.012137491251009123,0.014451326195796978,0.021624432759193596
848,nnp to vb,POS,0.0,chatgpt-4o-latest-20250326,0.008965042474216705,1.2216538689755783,0.008965042474216705,0.008827085403623895,0.005849809094707895
849,nns nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.014719604349594252,1.3452634360050306,0.014719604349594252,0.011314022042474885,0.010569579274017311
850,nnp nnp vbd cd,POS,0.0,chatgpt-4o-latest-20250326,0.012870211989227297,2.549057049137083,0.012870211989227297,0.007650020892126047,0.002447997113068597
851,nnp nnp vbg,POS,0.0,chatgpt-4o-latest-20250326,0.011198870739736388,1.3489643668350224,0.011198870739736388,0.011187881795680442,0.005415775076311645
852,nnp nnp vbp,POS,0.0,chatgpt-4o-latest-20250326,0.013298984385166171,1.4930471091090731,0.013298984385166171,0.01272936011151246,0.005085194170169791
853,nns md vb,POS,0.0,claude-3-5-haiku-20241022,0.02500646827035381,1.9470132846084487,0.01435621937626054,0.011330783858935874,0.02500646827035381
854,nns jj nnp,POS,0.0,deepseek-r1-0528,0.010782036194691251,1.6745888098495927,0.008992593229680133,0.010782036194691251,0.0038846410277966815
855,nnp nns vbp,POS,0.0,chatgpt-4o-latest-20250326,0.009565578334684837,1.1997556003750145,0.009565578334684837,0.009405295499898316,0.006540582696785857
856,nnp vbp jj,POS,0.0,deepseek-r1-0528,0.009116814967610975,1.617489275420591,0.008177247551092155,0.009116814967610975,0.003095550489859747
857,nnp nnp nnp vbp,POS,0.0,chatgpt-4o-latest-20250326,0.009425383473241256,1.7070685100790874,0.009425383473241256,0.008555535504978671,0.002487235675663147
858,nns in dt nn,POS,0.0,claude-3-5-haiku-20241022,0.01796105310215254,1.3403818810772856,0.013884861356634845,0.01291504299258982,0.01796105310215254
859,nns cd vb jj nnp,POS,0.0,deepseek-r1-0528,0.014583119961249188,2.054442405630032,0.008839911753056404,0.014583119961249188,0.005356757787336003
860,nnp vbz dt,POS,0.0,deepseek-r1-0528,0.013659579496521999,1.0967184476166008,0.013476452862207645,0.013659579496521999,0.011433458202399925
861,nns cc jj,POS,0.0,claude-3-5-haiku-20241022,0.020211443532462806,1.3919360426824803,0.014128457720847368,0.014912306958989738,0.020211443532462806
862,nns cd vb jj,POS,0.0,deepseek-r1-0528,0.017196517687550063,2.184273217421617,0.009640698095808335,0.017196517687550063,0.006105058937141379
863,nns cd vb,POS,0.0,deepseek-r1-0528,0.019972518883628866,1.8262639348588978,0.010532795404038368,0.019972518883628866,0.011339748320231147
864,nns cc nns,POS,0.0,claude-3-5-haiku-20241022,0.023488957152593984,1.2728001797996835,0.018703781682392524,0.01820532239440095,0.023488957152593984
865,nnp nnp nns,POS,0.0,deepseek-r1-0528,0.018569000453129404,1.533716783085304,0.015417599090179817,0.018569000453129404,0.00879678085000059
866,nnp nnp nnp vbd,POS,0.0,chatgpt-4o-latest-20250326,0.012956028311504976,1.6909115671733312,0.012956028311504976,0.011310088991518372,0.004014223128675297
867,vbg dt jj nn,POS,0.0,claude-3-5-haiku-20241022,0.015204633040223693,1.668589740003947,0.006975076409329445,0.011249454972707853,0.015204633040223693
868,to vb in,POS,0.0,claude-3-5-haiku-20241022,0.0241786024626824,1.894134008834276,0.014733956726211205,0.010796024098707153,0.0241786024626824
869,vbg dt jj,POS,0.0,claude-3-5-haiku-20241022,0.019772361782133003,1.6060372657453248,0.009847185284434016,0.01477535891656509,0.019772361782133003
870,nnp nnp nn vbz,POS,0.0,deepseek-r1-0528,0.020322489211821605,3.5801974876616396,0.008028174690546959,0.020322489211821605,0.0033245449746997636
871,nnp nnp nnp cc nnp,POS,0.0,deepseek-r1-0528,0.012436715217698584,1.6880811928477453,0.010013779277511972,0.012436715217698584,0.004720956552010774
872,nnp nnp nnp in nnp,POS,0.0,deepseek-r1-0528,0.009624922897295766,1.6766409589241758,0.008722970021824405,0.009624922897295766,0.002758227364015008
873,nnp nnp nnp jj nn,POS,0.0,deepseek-r1-0528,0.011878156654599223,2.442492419686658,0.0052593359176799975,0.011878156654599223,0.004466922848865568
874,vb jj jj,POS,0.0,deepseek-r1-0528,0.016647315699469586,2.1583921779324675,0.005947516525655102,0.016647315699469586,0.009478146956331862
875,nnp nnp nnp jj nnp,POS,0.0,deepseek-r1-0528,0.013135827453941026,3.7419930720136008,0.005045438898661291,0.013135827453941026,0.0019753263465680476
876,rb jj nns,POS,0.0,claude-3-5-haiku-20241022,0.012761581055977474,1.4091801591094937,0.007626659796813894,0.010485404829531579,0.012761581055977474
877,nns nnp nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.008549011204849497,1.39119992843182,0.008549011204849497,0.006332689864679535,0.0059574361339410405
878,nnp nnp nnp nn nnp,POS,0.0,deepseek-r1-0528,0.017711393413458298,2.2010706652964873,0.012370293169196363,0.017711393413458298,0.0037231414421567896
879,nnp nnp nnp nnp cc,POS,0.0,deepseek-r1-0528,0.010391205117319538,1.4845524192229669,0.01030198947166487,0.010391205117319538,0.0036971189232524663
880,rb jj nn,POS,0.0,deepseek-r1-0528,0.01645159187763738,1.1172371557311482,0.014440033748098411,0.01645159187763738,0.015010458107180146
881,prp vbz jj,POS,0.0,chatgpt-4o-latest-20250326,0.014951984415315464,1.453921604483843,0.014951984415315464,0.012206548367424372,0.008361251669667136
882,nnp nnp nnp nnp vbd,POS,0.0,chatgpt-4o-latest-20250326,0.00807979335609688,1.8268012065070933,0.00807979335609688,0.006431351624227236,0.002414485927572637
883,nnp nnp nnp nnp vbz,POS,0.0,chatgpt-4o-latest-20250326,0.008622973747756625,1.3831031886232987,0.008622973747756625,0.007701600785916444,0.004767423678324268
884,nns to vb,POS,0.0,claude-3-5-haiku-20241022,0.02155053392580073,1.6374802778461872,0.01421257344989634,0.01210900637901813,0.02155053392580073
885,vbd dt nn,POS,0.0,chatgpt-4o-latest-20250326,0.015697651444881493,1.4064399582068507,0.015697651444881493,0.013940934086172248,0.008381599276567684
886,nn nns jj,POS,0.0,claude-3-5-haiku-20241022,0.013804217945887884,1.2571509984551335,0.009071982845380473,0.01288913075648816,0.013804217945887884
887,nnp nn cd,POS,0.0,deepseek-r1-0528,0.00863476429319648,1.2911711565109985,0.006927847444637814,0.00863476429319648,0.006447241132355081
888,cc nnp nn,POS,0.0,deepseek-r1-0528,0.01794439496807247,3.87895376028662,0.005348582676312948,0.01794439496807247,0.0039036002972456436
889,in vbg dt,POS,0.0,claude-3-5-haiku-20241022,0.012753931086411364,1.3152073684881105,0.00849117972397174,0.010903375677694808,0.012753931086411364
890,in vbg jj,POS,0.0,claude-3-5-haiku-20241022,0.017328718599029465,1.892124534106837,0.00826668574364827,0.010049992980893882,0.017328718599029465
891,jj cc jj nn,POS,0.0,claude-3-5-haiku-20241022,0.017494241128056833,1.533428982112593,0.012792623191348298,0.010024528867373268,0.017494241128056833
892,jj jj jj,POS,0.0,deepseek-r1-0528,0.029814670430469925,2.432288211439235,0.01545617847866904,0.029814670430469925,0.009059559656515172
893,jj jj nn in,POS,0.0,claude-3-5-haiku-20241022,0.013469394822907642,1.40451785721819,0.008392837320996573,0.010787260324163078,0.013469394822907642
894,jj jj nn nn,POS,0.0,deepseek-r1-0528,0.019185477538351894,1.9118861411301882,0.011010007330685728,0.019185477538351894,0.009059678960371994
895,jj jj nn nnp,POS,0.0,deepseek-r1-0528,0.016210526549045135,2.243490303362346,0.009914851909165901,0.016210526549045135,0.004536315118166665
896,jj jj nnp nnp nnp,POS,0.0,deepseek-r1-0528,0.014629014895200885,3.0221708766984925,0.007191198209189682,0.014629014895200885,0.0024899320061752732
897,jj jj nns,POS,0.0,claude-3-5-haiku-20241022,0.03775311828765895,1.7174887814378257,0.018246824824699588,0.02571633661854812,0.03775311828765895
898,jj nn in dt nn,POS,0.0,claude-3-5-haiku-20241022,0.018249442666070766,1.5931226834650094,0.010824694079513425,0.012085585028908533,0.018249442666070766
899,jj nn in nnp,POS,0.0,deepseek-r1-0528,0.012524197100554581,1.1691550681998366,0.009642631085099112,0.012524197100554581,0.011781724744514235
900,jj nn jj nnp,POS,0.0,deepseek-r1-0528,0.01526742133984132,2.7680079097431003,0.007844055892372791,0.01526742133984132,0.00318728638530032
901,nnp jj nns,POS,0.0,deepseek-r1-0528,0.013931863110897802,1.1282201893621981,0.011682089917566947,0.013931863110897802,0.013014974081569106
902,jj nn jj nnp nnp,POS,0.0,deepseek-r1-0528,0.013144591588474175,3.692725642552683,0.005111308369388617,0.013144591588474175,0.0020078728863234473
903,jj nn nn cc,POS,0.0,claude-3-5-haiku-20241022,0.011857519868829205,1.2135640511624617,0.009551188097806942,0.009990458439054457,0.011857519868829205
904,jj nn nn nn,POS,0.0,deepseek-r1-0528,0.01843930503038584,1.2033095329016399,0.015586789191658134,0.01843930503038584,0.015060861352456842
905,jj nn nnp nnp nnp,POS,0.0,deepseek-r1-0528,0.011148871624848749,1.4898742368643951,0.011021410531639988,0.011148871624848749,0.003944781042103552
906,jj nn prp,POS,0.0,claude-3-5-haiku-20241022,0.024992860604843167,1.4369802108710106,0.017526484056337034,0.017258769652472233,0.024992860604843167
907,jj nnp in,POS,0.0,deepseek-r1-0528,0.013961586514127967,1.6630439634551126,0.01121857121233013,0.013961586514127967,0.005571828585786578
908,jj nnp nn,POS,0.0,deepseek-r1-0528,0.0353882949667735,1.5033584597716128,0.03170464032112022,0.0353882949667735,0.015374344383764626
909,cc nn nns,POS,0.0,claude-3-5-haiku-20241022,0.01936951361409021,1.590631768433011,0.01297132277919397,0.011383168308547627,0.01936951361409021
910,jj nnp nnp nn,POS,0.0,deepseek-r1-0528,0.02895134162599603,2.4055174861326623,0.017614373891380538,0.02895134162599603,0.006456406548084028
911,jj nnp nns,POS,0.0,deepseek-r1-0528,0.013221022854780386,1.4862163395768413,0.009457351111736652,0.013221022854780386,0.008334167528873507
912,jj nns in jj,POS,0.0,claude-3-5-haiku-20241022,0.016174364086491592,1.7676065959332785,0.008032929399086518,0.01026793474534907,0.016174364086491592
913,cc nnp nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.017239831706809313,1.8890928618401936,0.017239831706809313,0.011536857499425048,0.006715111003611627
914,in nns in,POS,0.0,claude-3-5-haiku-20241022,0.015432587862775599,1.23999845852506,0.01224541343059862,0.012645888258811841,0.015432587862775599
915,in nnp nnp nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.015490912044782621,1.8398534806115685,0.015490912044782621,0.010855312798894465,0.0059839759901600086
916,in nn nns,POS,0.0,claude-3-5-haiku-20241022,0.019484358146779172,1.3634501695440746,0.012883755039596972,0.01569720608682918,0.019484358146779172
917,cd nn jj,POS,0.0,deepseek-r1-0528,0.00904735472343758,1.556353433813718,0.007028970674314287,0.00904735472343758,0.004597379133990848
918,cd nnp nnp nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.007376554250063583,1.2375020841245914,0.007376554250063583,0.0048528645322052505,0.007068819228483937
919,cd vb jj nnp nnp,POS,0.0,deepseek-r1-0528,0.03690882522458514,2.310592450248462,0.02206650175318335,0.03690882522458514,0.009880997443930598
920,dt jj jj,POS,0.0,claude-3-5-haiku-20241022,0.027678223661434593,1.3340407933236529,0.018997463381152678,0.02249785490289555,0.027678223661434593
921,with,CHAR,0.0,claude-3-5-haiku-20241022,0.015035806314577396,1.0300955664911275,0.014831742657255367,0.014361289142298353,0.015035806314577396
922,dt jj nn cc,POS,0.0,claude-3-5-haiku-20241022,0.014776033148132322,1.1826999790395585,0.011704393400672405,0.013282557491356144,0.014776033148132322
923,dt jj nn in dt,POS,0.0,claude-3-5-haiku-20241022,0.017804283597315396,1.6213586521073855,0.010250105578749898,0.011712072344282749,0.017804283597315396
924,dt nn in dt nn,POS,0.0,chatgpt-4o-latest-20250326,0.015079664028185159,1.2999948033482884,0.015079664028185159,0.01102722104537238,0.012172354813462934
925,dt nn in jj,POS,0.0,claude-3-5-haiku-20241022,0.01378764736210688,1.1558240382479306,0.012742646426114536,0.01111504627771095,0.01378764736210688
926,dt nn jj,POS,0.0,deepseek-r1-0528,0.018781196247965648,1.5297568434892057,0.013113342027681366,0.018781196247965648,0.01144114364486228
927,cd jj nnp,POS,0.0,claude-3-5-haiku-20241022,0.01832844051930741,3.0094664647258864,0.005475660556317996,0.006704864286963044,0.01832844051930741
928,dt nn vbz,POS,0.0,claude-3-5-haiku-20241022,0.033054256950577406,1.3001154426549266,0.02515121719039794,0.025696970387588672,0.033054256950577406
929,dt nnp nn,POS,0.0,deepseek-r1-0528,0.016873373073158716,1.2588467214531285,0.01130635320982736,0.016873373073158716,0.015501315723339057
930,dt nnp nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.01704549948825449,1.371139439453363,0.01704549948825449,0.013927005861981503,0.010936256032155364
931,dt nnp nnp nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.011378897249588087,1.4257193800045507,0.011378897249588087,0.009549945956223223,0.006412377919253265
932,dt nns in,POS,0.0,claude-3-5-haiku-20241022,0.014123322118028202,1.4597609607730455,0.010836970496073874,0.008513214222592552,0.014123322118028202
933,in dt jj,POS,0.0,claude-3-5-haiku-20241022,0.04997993611687169,1.2062094039986295,0.04082197594507989,0.04204910091966071,0.04997993611687169
934,in dt nnp nnp,POS,0.0,chatgpt-4o-latest-20250326,0.016158634804406304,1.1931412373801458,0.016158634804406304,0.01559097817118745,0.011494892802288954
935,in jj nn nn,POS,0.0,claude-3-5-haiku-20241022,0.015081456412722212,1.6237051924256407,0.008554801220580511,0.010021793204411307,0.015081456412722212
